Pattern,ErrorRate,CorruptionLevel,num_neurons,param
50,0.004962666666666667,0.2,100,32728
50,0.045113,0.3,100,32728
50,0.1259784,0.4,100,32728
50,0.19963733333333333,0.5,100,32728
51,0.0,0.0,100,32728
51,0.0,0.1,100,32728
51,0.005126797385620914,0.2,100,32728
51,0.04643823529411764,0.3,100,32728
51,0.1264729411764706,0.4,100,32728
51,0.20024313725490195,0.5,100,32728
52,0.0,0.0,100,32728
52,0.0,0.1,100,32728
52,0.0049192307692307695,0.2,100,32728
52,0.04605961538461538,0.3,100,32728
52,0.12753615384615383,0.4,100,32728
52,0.20102628205128206,0.5,100,32728
53,0.0,0.0,100,32728
53,0.0,0.1,100,32728
53,0.00539496855345912,0.2,100,32728
53,0.04835566037735849,0.3,100,32728
53,0.12998339622641514,0.4,100,32728
53,0.20327106918238994,0.5,100,32728
54,0.0,0.0,100,32728
54,0.0,0.1,100,32728
54,0.0046728395061728396,0.2,100,32728
54,0.04825925925925926,0.3,100,32728
54,0.13031925925925927,0.4,100,32728
54,0.2032623456790123,0.5,100,32728
55,0.0,0.0,100,32728
55,8.363636363636363e-05,0.1,100,32728
55,0.00440969696969697,0.2,100,32728
55,0.04631272727272726,0.3,100,32728
55,0.128848,0.4,100,32728
55,0.20208363636363633,0.5,100,32728
56,0.0,0.0,100,32728
56,0.0,0.1,100,32728
56,0.004667857142857142,0.2,100,32728
56,0.047608928571428566,0.3,100,32728
56,0.13096000000000002,0.4,100,32728
56,0.20451190476190476,0.5,100,32728
57,0.0,0.0,100,32728
57,8.24561403508772e-05,0.1,100,32728
57,0.005632748538011697,0.2,100,32728
57,0.05165877192982457,0.3,100,32728
57,0.13288561403508772,0.4,100,32728
57,0.20575672514619883,0.5,100,32728
58,0.0,0.0,100,32728
58,7.241379310344828e-05,0.1,100,32728
58,0.005729885057471265,0.2,100,32728
58,0.05067068965517242,0.3,100,32728
58,0.1327848275862069,0.4,100,32728
58,0.206585632183908,0.5,100,32728
59,0.0,0.0,100,32728
59,0.0,0.1,100,32728
59,0.00619322033898305,0.2,100,32728
59,0.04853305084745763,0.3,100,32728
59,0.13202915254237288,0.4,100,32728
59,0.20473502824858755,0.5,100,32728
60,0.0,0.0,100,32728
60,0.00010833333333333331,0.1,100,32728
60,0.005734444444444445,0.2,100,32728
60,0.04911833333333334,0.3,100,32728
60,0.13179000000000002,0.4,100,32728
60,0.20507888888888887,0.5,100,32728
61,0.0,0.0,100,32728
61,6.557377049180327e-05,0.1,100,32728
61,0.00575191256830601,0.2,100,32728
61,0.05015491803278689,0.3,100,32728
61,0.1319383606557377,0.4,100,32728
61,0.2057060109289617,0.5,100,32728
62,0.0,0.0,100,32728
62,0.0,0.1,100,32728
62,0.005416129032258064,0.2,100,32728
62,0.05066048387096775,0.3,100,32728
62,0.13442322580645163,0.4,100,32728
62,0.20801505376344084,0.5,100,32728
63,0.0,0.0,100,32728
63,0.00015873015873015873,0.1,100,32728
63,0.005056084656084655,0.2,100,32728
63,0.051140476190476195,0.3,100,32728
63,0.13414285714285715,0.4,100,32728
63,0.207189417989418,0.5,100,32728
64,0.0,0.0,100,32728
64,0.0001328125,0.1,100,32728
64,0.004514583333333333,0.2,100,32728
64,0.049576562500000004,0.3,100,32728
64,0.13401749999999998,0.4,100,32728
64,0.20714843749999998,0.5,100,32728
65,0.0,0.0,100,32728
65,0.0,0.1,100,32728
65,0.004362051282051283,0.2,100,32728
65,0.04936461538461538,0.3,100,32728
65,0.133,0.4,100,32728
65,0.20600666666666664,0.5,100,32728
66,0.0,0.0,100,32728
66,0.0,0.1,100,32728
66,0.0059969696969696985,0.2,100,32728
66,0.05368333333333333,0.3,100,32728
66,0.13631757575757575,0.4,100,32728
66,0.20932828282828286,0.5,100,32728
67,0.0,0.0,100,32728
67,8.059701492537314e-05,0.1,100,32728
67,0.00586865671641791,0.2,100,32728
67,0.05299328358208955,0.3,100,32728
67,0.13705731343283584,0.4,100,32728
67,0.20895920398009948,0.5,100,32728
68,0.0,0.0,100,32728
68,0.000125,0.1,100,32728
68,0.0055254901960784305,0.2,100,32728
68,0.05253014705882352,0.3,100,32728
68,0.13510235294117645,0.4,100,32728
68,0.20813823529411762,0.5,100,32728
69,0.0,0.0,100,32728
69,5.652173913043478e-05,0.1,100,32728
69,0.007075362318840579,0.2,100,32728
69,0.05340797101449276,0.3,100,32728
69,0.13587014492753624,0.4,100,32728
69,0.20956521739130435,0.5,100,32728
70,0.0,0.0,100,32728
70,0.0,0.1,100,32728
70,0.006056190476190475,0.2,100,32728
70,0.05311,0.3,100,32728
70,0.1366245714285714,0.4,100,32728
70,0.20987809523809525,0.5,100,32728
71,0.0,0.0,100,32728
71,6.619718309859155e-05,0.1,100,32728
71,0.00599718309859155,0.2,100,32728
71,0.05240070422535212,0.3,100,32728
71,0.1363707042253521,0.4,100,32728
71,0.21008309859154933,0.5,100,32728
72,0.0,0.0,100,32728
72,5.833333333333333e-05,0.1,100,32728
72,0.0064564814814814814,0.2,100,32728
72,0.051874305555555555,0.3,100,32728
72,0.13565999999999998,0.4,100,32728
72,0.20931342592592594,0.5,100,32728
73,0.0,0.0,100,32728
73,0.0,0.1,100,32728
73,0.00706849315068493,0.2,100,32728
73,0.05522123287671233,0.3,100,32728
73,0.13901753424657534,0.4,100,32728
73,0.21162648401826487,0.5,100,32728
74,0.0,0.0,100,32728
74,6.486486486486487e-05,0.1,100,32728
74,0.005518018018018017,0.2,100,32728
74,0.05149662162162162,0.3,100,32728
74,0.13728702702702703,0.4,100,32728
74,0.20973108108108107,0.5,100,32728
