Pattern,ErrorRate,CorruptionLevel,num_neurons,param
1,0.342,0.0,10,0.0,0.19708704948425293,nan,nan,nan,nan
1,0.36,0.1,10,0.0,0.4456496238708496,nan,nan,nan,nan
2,0.384,0.0,10,0.0,0.44144153594970703,nan,nan,nan,nan
2,0.37650000000000006,0.1,10,0.0,1.0496301651000977,nan,nan,nan,nan
3,0.22533333333333336,0.0,10,0.0,1.4187073707580566,nan,nan,nan,nan
3,0.22266666666666668,0.1,10,0.0,3.167309522628784,nan,nan,nan,nan
4,0.235,0.0,10,0.0,2.2732603549957275,nan,nan,nan,nan
4,0.24450000000000002,0.1,10,0.0,4.6616761684417725,nan,nan,nan,nan
5,0.15639999999999998,0.0,10,0.0,3.0777015686035156,nan,nan,nan,nan
5,0.213,0.1,10,0.0,7.929085731506348,nan,nan,nan,nan
6,0.21900000000000003,0.0,10,0.0,5.097909212112427,nan,nan,nan,nan
6,0.2273333333333334,0.1,10,0.0,13.13961672782898,nan,nan,nan,nan
7,0.196,0.0,10,0.0,6.338485240936279,nan,nan,nan,nan
7,0.21314285714285713,0.1,10,0.0,15.636362314224243,nan,nan,nan,nan
8,0.22949999999999998,0.0,10,0.0,8.348202466964722,nan,nan,nan,nan
8,0.248375,0.1,10,0.0,25.25747799873352,nan,nan,nan,nan
9,0.20577777777777775,0.0,10,0.0,11.301274299621582,nan,nan,nan,nan
9,0.2261111111111111,0.1,10,0.0,33.681639194488525,nan,nan,nan,nan
