Pattern,ErrorRate,CorruptionLevel,num_neurons,param
1,0.19999999999999996,0.0,5,0.0,0.22653675079345703,nan,nan,nan,nan
1,0.19999999999999996,0.1,5,0.0,0.40025925636291504,nan,nan,nan,nan
2,0.23199999999999996,0.0,5,0.0,0.2725353240966797,nan,nan,nan,nan
2,0.268,0.1,5,0.0,0.5941064357757568,nan,nan,nan,nan
3,0.30400000000000005,0.0,5,0.0,0.49059510231018066,nan,nan,nan,nan
3,0.3299999999999999,0.1,5,0.0,0.8826460838317871,nan,nan,nan,nan
4,0.419,0.0,5,0.0,0.5575807094573975,nan,nan,nan,nan
4,0.40950000000000003,0.1,5,0.0,1.085477590560913,nan,nan,nan,nan
1,0.19999999999999996,0.0,5,0.0,0.16602802276611328,nan,nan,nan,nan
1,0.19999999999999996,0.1,5,0.0,0.3300478458404541,nan,nan,nan,nan
2,0.31999999999999995,0.0,5,0.0,0.2180180549621582,nan,nan,nan,nan
2,0.316,0.1,5,0.0,0.5035462379455566,nan,nan,nan,nan
3,0.28,0.0,5,0.0,0.4150359630584717,nan,nan,nan,nan
3,0.302,0.1,5,0.0,0.9095826148986816,nan,nan,nan,nan
4,0.398,0.0,5,0.0,0.5125491619110107,nan,nan,nan,nan
4,0.40599999999999986,0.1,5,0.0,1.105147361755371,nan,nan,nan,nan
5,0.3263999999999999,0.0,5,0.0,0.8029377460479736,nan,nan,nan,nan
5,0.35159999999999997,0.1,5,0.0,1.6935148239135742,nan,nan,nan,nan
6,0.39333333333333337,0.0,5,0.0,0.9606881141662598,nan,nan,nan,nan
6,0.4073333333333333,0.1,5,0.0,1.9602789878845215,nan,nan,nan,nan
7,0.3434285714285714,0.0,5,0.0,1.1759214401245117,nan,nan,nan,nan
7,0.37657142857142867,0.1,5,0.0,2.335339307785034,nan,nan,nan,nan
8,0.3675,0.0,5,0.0,1.2626371383666992,nan,nan,nan,nan
8,0.40624999999999994,0.1,5,0.0,2.487321615219116,nan,nan,nan,nan
9,0.35822222222222216,0.0,5,0.0,1.4807460308074951,nan,nan,nan,nan
9,0.37799999999999995,0.1,5,0.0,2.895958423614502,nan,nan,nan,nan
1,0.19999999999999996,0.0,5,0.0,0.14450812339782715,nan,nan,nan,nan
1,0.19999999999999996,0.1,5,0.0,0.29752516746520996,nan,nan,nan,nan
2,0.292,0.0,5,0.0,0.2050168514251709,nan,nan,nan,nan
2,0.30800000000000005,0.1,5,0.0,0.4447476863861084,nan,nan,nan,nan
3,0.28400000000000003,0.0,5,0.0,0.4755425453186035,nan,nan,nan,nan
3,0.31,0.1,5,0.0,1.0360994338989258,nan,nan,nan,nan
4,0.35600000000000004,0.0,5,0.0,0.5800530910491943,nan,nan,nan,nan
4,0.396,0.1,5,0.0,1.0826008319854736,nan,nan,nan,nan
5,0.35840000000000005,0.0,5,0.0,0.7540817260742188,nan,nan,nan,nan
5,0.38000000000000006,0.1,5,0.0,1.5351548194885254,nan,nan,nan,nan
6,0.37,0.0,5,0.0,0.9745616912841797,nan,nan,nan,nan
6,0.4003333333333333,0.1,5,0.0,1.9455053806304932,nan,nan,nan,nan
7,0.3508571428571428,0.0,5,0.0,1.0828754901885986,nan,nan,nan,nan
7,0.37142857142857144,0.1,5,0.0,2.2895631790161133,nan,nan,nan,nan
8,0.4059999999999999,0.0,5,0.0,1.1387152671813965,nan,nan,nan,nan
8,0.4225,0.1,5,0.0,2.3775057792663574,nan,nan,nan,nan
9,0.3688888888888889,0.0,5,0.0,1.4834620952606201,nan,nan,nan,nan
9,0.38400000000000006,0.1,5,0.0,2.9198708534240723,nan,nan,nan,nan
10,0.4059999999999999,0.0,5,0.0,1.5817155838012695,nan,nan,nan,nan
