Pattern,ErrorRate,CorruptionLevel,num_neurons,param
1,0.0,0.0,100,64
1,0.0,0.1,100,64
1,0.0,0.2,100,64
1,0.0,0.3,100,64
2,0.0,0.0,100,64
2,0.0,0.1,100,64
2,0.0191,0.2,100,64
2,0.053625000000000006,0.3,100,64
3,0.0,0.0,100,64
3,0.004966666666666667,0.1,100,64
3,0.03735555555555556,0.2,100,64
3,0.09465000000000001,0.3,100,64
4,0.0,0.0,100,64
4,0.00825,0.1,100,64
4,0.05006666666666667,0.2,100,64
4,0.12085000000000001,0.3,100,64
5,0.0,0.0,100,64
5,0.01496,0.1,100,64
5,0.07193333333333332,0.2,100,64
5,0.1462,0.3,100,64
6,0.0008666666666666665,0.0,100,64
6,0.01645,0.1,100,64
6,0.0782,0.2,100,64
6,0.16204999999999997,0.3,100,64
7,0.001742857142857143,0.0,100,64
7,0.02075714285714286,0.1,100,64
7,0.08998095238095237,0.2,100,64
7,0.17561428571428567,0.3,100,64
8,0.0009,0.0,100,64
8,0.027437500000000004,0.1,100,64
8,0.10728333333333334,0.2,100,64
8,0.19446249999999998,0.3,100,64
9,0.0,0.0,100,64
9,0.027477777777777775,0.1,100,64
9,0.10441481481481482,0.2,100,64
9,0.19706666666666667,0.3,100,64
10,0.00062,0.0,100,64
10,0.024360000000000003,0.1,100,64
10,0.10207333333333332,0.2,100,64
10,0.19699000000000003,0.3,100,64
11,0.0014545454545454545,0.0,100,64
11,0.031354545454545454,0.1,100,64
11,0.11030303030303029,0.2,100,64
11,0.2055954545454545,0.3,100,64
12,0.0014999999999999996,0.0,100,64
12,0.03391666666666667,0.1,100,64
12,0.11914444444444441,0.2,100,64
12,0.21312916666666668,0.3,100,64
13,0.0013076923076923077,0.0,100,64
13,0.031369230769230774,0.1,100,64
13,0.12148717948717946,0.2,100,64
13,0.21718076923076926,0.3,100,64
14,0.0008714285714285715,0.0,100,64
14,0.03946428571428571,0.1,100,64
14,0.12625238095238095,0.2,100,64
14,0.22365000000000002,0.3,100,64
15,0.0015866666666666668,0.0,100,64
15,0.03596,0.1,100,64
15,0.13112888888888885,0.2,100,64
15,0.2243466666666667,0.3,100,64
16,0.0021625000000000004,0.0,100,64
16,0.04622499999999999,0.1,100,64
16,0.13529583333333337,0.2,100,64
16,0.230875,0.3,100,64
17,0.004117647058823529,0.0,100,64
17,0.04875294117647057,0.1,100,64
17,0.14214117647058824,0.2,100,64
17,0.23985882352941176,0.3,100,64
18,0.003455555555555555,0.0,100,64
18,0.04336666666666667,0.1,100,64
18,0.14148148148148149,0.2,100,64
18,0.2380722222222222,0.3,100,64
19,0.001231578947368421,0.0,100,64
19,0.04652105263157895,0.1,100,64
19,0.14504912280701754,0.2,100,64
19,0.24067368421052632,0.3,100,64
20,0.00177,0.0,100,64
20,0.048799999999999996,0.1,100,64
20,0.14782999999999996,0.2,100,64
20,0.24456,0.3,100,64
21,0.0028095238095238095,0.0,100,64
21,0.044823809523809516,0.1,100,64
21,0.1466666666666666,0.2,100,64
21,0.24446190476190474,0.3,100,64
22,0.0014636363636363636,0.0,100,64
22,0.0495590909090909,0.1,100,64
22,0.1506666666666667,0.2,100,64
22,0.24414772727272727,0.3,100,64
23,0.0024608695652173916,0.0,100,64
23,0.05293043478260869,0.1,100,64
23,0.15636521739130432,0.2,100,64
23,0.25329347826086956,0.3,100,64
24,0.001775,0.0,100,64
24,0.0524375,0.1,100,64
24,0.15522777777777777,0.2,100,64
24,0.2517354166666667,0.3,100,64
