Pattern,ErrorRate,CorruptionLevel,num_neurons,param
1,0.0,0.0,100,64
1,0.0,0.1,100,64
1,0.0,0.2,100,64
1,0.0,0.3,100,64
1,0.0,0.4,100,64
2,0.0,0.0,100,64
2,0.0022500000000000003,0.1,100,64
2,0.0179,0.2,100,64
2,0.0553,0.3,100,64
2,0.09982,0.4,100,64
3,0.0,0.0,100,64
3,0.009566666666666666,0.1,100,64
3,0.04139999999999999,0.2,100,64
3,0.10235000000000001,0.3,100,64
3,0.16784000000000002,0.4,100,64
4,0.00255,0.0,100,64
4,0.0108,0.1,100,64
4,0.04905,0.2,100,64
4,0.1262625,0.3,100,64
4,0.2021,0.4,100,64
5,0.0,0.0,100,64
5,0.0114,0.1,100,64
5,0.06848,0.2,100,64
5,0.15026,0.3,100,64
5,0.22894399999999998,0.4,100,64
6,0.0009333333333333333,0.0,100,64
6,0.016966666666666665,0.1,100,64
6,0.07754444444444444,0.2,100,64
6,0.16240833333333332,0.3,100,64
6,0.24874000000000004,0.4,100,64
7,0.0007428571428571429,0.0,100,64
7,0.01808571428571428,0.1,100,64
7,0.08707619047619047,0.2,100,64
7,0.17490000000000003,0.3,100,64
7,0.26274857142857144,0.4,100,64
8,0.0,0.0,100,64
8,0.018250000000000002,0.1,100,64
8,0.08569999999999998,0.2,100,64
8,0.17739375,0.3,100,64
8,0.26557,0.4,100,64
9,0.0,0.0,100,64
9,0.025966666666666666,0.1,100,64
9,0.10287407407407408,0.2,100,64
9,0.19605555555555554,0.3,100,64
9,0.28299111111111114,0.4,100,64
10,0.0018599999999999999,0.0,100,64
10,0.033510000000000005,0.1,100,64
10,0.10628666666666667,0.2,100,64
10,0.19848000000000002,0.3,100,64
10,0.285028,0.4,100,64
11,0.0018,0.0,100,64
11,0.029472727272727275,0.1,100,64
11,0.11302424242424242,0.2,100,64
11,0.2074363636363636,0.3,100,64
11,0.2962945454545455,0.4,100,64
12,0.0004166666666666667,0.0,100,64
12,0.03369166666666667,0.1,100,64
12,0.12253333333333333,0.2,100,64
12,0.21667916666666667,0.3,100,64
12,0.30192,0.4,100,64
13,0.0012923076923076924,0.0,100,64
13,0.034923076923076925,0.1,100,64
13,0.12201538461538462,0.2,100,64
13,0.21826923076923077,0.3,100,64
13,0.30648307692307697,0.4,100,64
14,0.0011142857142857141,0.0,100,64
14,0.03233571428571428,0.1,100,64
14,0.1238142857142857,0.2,100,64
14,0.21946785714285716,0.3,100,64
14,0.3077428571428571,0.4,100,64
15,0.00084,0.0,100,64
15,0.03640666666666667,0.1,100,64
15,0.13217777777777778,0.2,100,64
15,0.22632000000000002,0.3,100,64
15,0.3144133333333333,0.4,100,64
16,0.0012000000000000001,0.0,100,64
16,0.0452125,0.1,100,64
16,0.14094166666666666,0.2,100,64
16,0.23542187499999997,0.3,100,64
16,0.3239925,0.4,100,64
17,0.0012941176470588234,0.0,100,64
17,0.0398764705882353,0.1,100,64
17,0.13756470588235295,0.2,100,64
17,0.23045588235294118,0.3,100,64
17,0.32082588235294124,0.4,100,64
18,0.0025222222222222226,0.0,100,64
18,0.044622222222222216,0.1,100,64
18,0.1409962962962963,0.2,100,64
18,0.23683055555555554,0.3,100,64
18,0.3232733333333333,0.4,100,64
19,0.002494736842105263,0.0,100,64
19,0.040736842105263155,0.1,100,64
19,0.1425684210526316,0.2,100,64
19,0.2388131578947368,0.3,100,64
19,0.326018947368421,0.4,100,64
20,0.0033699999999999997,0.0,100,64
20,0.044689999999999994,0.1,100,64
20,0.14624,0.2,100,64
20,0.24294249999999998,0.3,100,64
20,0.33140000000000003,0.4,100,64
21,0.0017142857142857142,0.0,100,64
21,0.049338095238095236,0.1,100,64
21,0.1518507936507937,0.2,100,64
21,0.24714047619047622,0.3,100,64
21,0.3346514285714286,0.4,100,64
22,0.0021454545454545454,0.0,100,64
22,0.05174545454545453,0.1,100,64
22,0.15543333333333334,0.2,100,64
22,0.2516022727272727,0.3,100,64
22,0.3390945454545455,0.4,100,64
23,0.004104347826086957,0.0,100,64
23,0.052782608695652176,0.1,100,64
23,0.15811884057971015,0.2,100,64
23,0.2520391304347826,0.3,100,64
23,0.3392713043478261,0.4,100,64
24,0.0014999999999999996,0.0,100,64
24,0.05414583333333334,0.1,100,64
24,0.15853055555555554,0.2,100,64
24,0.25512083333333335,0.3,100,64
24,0.34099666666666667,0.4,100,64
